0.000000000000000000e+00 1.121949322106132740e-01 1.385150217596539113e-01 2.046650192953837766e-01 3.249418231966161308e-01 5.354544340850562190e-01 2.160427668862849593e-01 7.764120600485823198e-01 3.718554199781657355e-01 5.179220262620616300e-01 9.992783923181391970e-01 6.601115538620742074e-01 4.784210507281876357e-01 5.058221694872588881e-01 6.407262041693957411e-01 8.848066259864079131e-01 5.156469820145864746e-01 7.835960821300159695e-01 5.710250819646439657e-01 1.095803713783163325e+00 5.922196883139362322e-01 6.458170137004430877e-01 6.706920329382786150e-01 7.387185580226405257e-01 7.733801354648706106e-01 7.388312560150276376e-01 8.268771158695650270e-01 7.219709250792684108e-01 6.956156080257432928e-01 8.683714358533953792e-01 1.118667791476969597e+00 9.419874325951120841e-01 1.261509149872825697e+00 1.066148759583978034e+00 8.079893454890113569e-01 8.211975731634515441e-01
1.121949322106132740e-01 0.000000000000000000e+00 2.475538892219884268e-01 1.629165416902612629e-01 4.291120497000189271e-01 6.400862004181775422e-01 2.517061312836761378e-01 8.793551950235741765e-01 3.985116421598947078e-01 5.896114913215700915e-01 1.102329773635462251e+00 7.370302245879530867e-01 4.732305657491103212e-01 5.315099378434214872e-01 6.951987454838631786e-01 9.660185219006908186e-01 4.924586448324763666e-01 8.519335964649105142e-01 5.633909401126291350e-01 1.180840228900810862e+00 6.091965558188362495e-01 6.392528473175873582e-01 6.926491953783900923e-01 7.826654487822054529e-01 8.025325868552738440e-01 7.517365180018007464e-01 8.741875403981435033e-01 7.187870169660292019e-01 6.763453651132265154e-01 9.227136428687937597e-01 1.193863765157750834e+00 1.002868874147794687e+00 1.337853043751268123e+00 1.132189122028603556e+00 8.028325034059057286e-01 8.022915456662262912e-01
1.385150217596539113e-01 2.475538892219884268e-01 0.000000000000000000e+00 2.822805993193403529e-01 1.881765363971955873e-01 3.976285836150715847e-01 2.057507325055923653e-01 6.390551556756941531e-01 3.405030702974987111e-01 4.150286374813679791e-01 8.617121648171797155e-01 5.473764925438755480e-01 4.770242039992602101e-01 4.635673721489209087e-01 5.554710403014666564e-01 7.649793486369187434e-01 5.334719534342864389e-01 6.787218266235169883e-01 5.667175797693640993e-01 9.712255136970765479e-01 5.561676790592705588e-01 6.366432972600087892e-01 6.250744377059147538e-01 6.637391129437918424e-01 7.156652238506461261e-01 7.021658647932829123e-01 7.459118730313706314e-01 7.057623965486576889e-01 7.001518673628402967e-01 7.783917086526597195e-01 1.003474971278059291e+00 8.435335527708407444e-01 1.144534717063826923e+00 9.608527342744972444e-01 7.916411239367997510e-01 8.214840357395315484e-01
2.046650192953837766e-01 1.629165416902612629e-01 2.822805993193403529e-01 0.000000000000000000e+00 4.191368176609233664e-01 6.184606368676924815e-01 1.521909272078996178e-01 8.444801445883457491e-01 2.621338766305058576e-01 4.965611224537791468e-01 1.063942674322526649e+00 6.466914845869362605e-01 3.130041553750503303e-01 3.876403762485822746e-01 5.745757396030694020e-01 8.777877888197391787e-01 3.296024364482925129e-01 7.454741731936664895e-01 4.017731552847668697e-01 1.096607227276240826e+00 4.573770783962181619e-01 4.775269457717494226e-01 5.426834889804001971e-01 6.488666092303496669e-01 6.560664732848907610e-01 5.960536390039784527e-01 7.422375131616080202e-01 5.575155823173262304e-01 5.134558323630616927e-01 7.974507257340122113e-01 1.092612318999703680e+00 8.841367729581530721e-01 1.237079850079132015e+00 1.018505167270167711e+00 6.409218330702917132e-01 6.394400181988219023e-01
3.249418231966161308e-01 4.291120497000189271e-01 1.881765363971955873e-01 4.191368176609233664e-01 0.000000000000000000e+00 2.110123760732972309e-01 2.862160522333568879e-01 4.514734988435535890e-01 3.471735501601796448e-01 2.853406191933395286e-01 6.743714425797356915e-01 3.903337975093916223e-01 4.996838127137460672e-01 4.308207563973756038e-01 4.441682863219670319e-01 5.925610430326125888e-01 5.744402226117754084e-01 5.296791852434451497e-01 5.756579917628998899e-01 7.916542664905312776e-01 5.216605328653723950e-01 6.330821665506728424e-01 5.704941973455053272e-01 5.619542859034758475e-01 6.372839719866242314e-01 6.554359651625226713e-01 6.311277339989393997e-01 6.877630076860199448e-01 7.107731797505691951e-01 6.488998001257096915e-01 8.348663814020426122e-01 6.998918205510905599e-01 9.728936694493849346e-01 8.056676051769220415e-01 7.687073206512634593e-01 8.199387059483840279e-01
5.354544340850562190e-01 6.400862004181775422e-01 3.976285836150715847e-01 6.184606368676924815e-01 2.110123760732972309e-01 0.000000000000000000e+00 4.738242271646084247e-01 2.418055937876459616e-01 4.835178024430350496e-01 2.880178268931282703e-01 4.641227047785608240e-01 3.037267973198639615e-01 6.269857416627246938e-01 5.185691500435147816e-01 4.330453314302553092e-01 4.431827491837110333e-01 7.094556010457097051e-01 4.387214441830767364e-01 6.841984248565383675e-01 6.167626378039516855e-01 5.945505887235548181e-01 7.253332023138597817e-01 6.156882801493275270e-01 5.473442433421936704e-01 6.465226075128813754e-01 7.011571414676444070e-01 5.896342579387813254e-01 7.616180984414604449e-01 8.107254642431611646e-01 5.821139636249765825e-01 6.846023318588249085e-01 6.046110865855931493e-01 8.130963980324844576e-01 6.834244368342059506e-01 8.319878810427817628e-01 9.020839416491086560e-01
2.160427668862849593e-01 2.517061312836761378e-01 2.057507325055923653e-01 1.521909272078996178e-01 2.862160522333568879e-01 4.738242271646084247e-01 0.000000000000000000e+00 6.945565216380248375e-01 1.558429593000913993e-01 3.487080727509689337e-01 9.129212127817354361e-01 4.987436417238143571e-01 2.742166430052674908e-01 2.900754688027515349e-01 4.437237293531163251e-01 7.299090314970886340e-01 3.277242188694036162e-01 6.049728720520932690e-01 3.657223399986797019e-01 9.480035080568414152e-01 3.762896850786020542e-01 4.382496362996524675e-01 4.548021387963187556e-01 5.320106924467656873e-01 5.591089654273655452e-01 5.230897658692770236e-01 6.229308017983585799e-01 5.114901756141349010e-01 4.969120297326553581e-01 6.710458332111255420e-01 9.501766975339861476e-01 7.521461798934160337e-01 1.094621136593745714e+00 8.830148852043036012e-01 5.977987371022844831e-01 6.200073434219488533e-01
7.764120600485823198e-01 8.793551950235741765e-01 6.390551556756941531e-01 8.444801445883457491e-01 4.514734988435535890e-01 2.418055937876459616e-01 6.945565216380248375e-01 0.000000000000000000e+00 6.694007513385313857e-01 4.168216324121156169e-01 2.229955890745237423e-01 3.326196194998732869e-01 7.947009383907152058e-01 6.639273935945242400e-01 5.037102121772217833e-01 3.216526409630751648e-01 8.787886222157070826e-01 4.121775513710911887e-01 8.319907169223619281e-01 4.258920072645311361e-01 7.184845448440153604e-01 8.555537174173784010e-01 7.114960955465563508e-01 5.913460016252265472e-01 7.023003768074771447e-01 7.887022747809137035e-01 5.960939565735993151e-01 8.718738504664474975e-01 9.428525171020213369e-01 5.584263604937096392e-01 5.288934406385169540e-01 5.394071857455603469e-01 6.354218699809466298e-01 5.702027494540310437e-01 9.270654034913385910e-01 1.012040000895784608e+00
3.718554199781657355e-01 3.985116421598947078e-01 3.405030702974987111e-01 2.621338766305058576e-01 3.471735501601796448e-01 4.835178024430350496e-01 1.558429593000913993e-01 6.694007513385313857e-01 0.000000000000000000e+00 2.677499709282429863e-01 8.747966275972132166e-01 4.108384588755357170e-01 1.525102744351640449e-01 1.345475338671902332e-01 3.146724811717064307e-01 6.370659537470003686e-01 2.295241624101980182e-01 4.919026189920061021e-01 2.327228134772571233e-01 8.560658977408854842e-01 2.210323777937462930e-01 2.982164712781908977e-01 2.990057198338361699e-01 3.874245404319919817e-01 4.049475906619519616e-01 3.681175484855394031e-01 4.804789690137247216e-01 3.653161664001645104e-01 3.685757534308836680e-01 5.354396784913888485e-01 8.391791424951520195e-01 6.233083975189374071e-01 9.831503629320824666e-01 7.590190818352897661e-01 4.511388304059091303e-01 4.851353791844844610e-01
5.179220262620616300e-01 5.896114913215700915e-01 4.150286374813679791e-01 4.965611224537791468e-01 2.853406191933395286e-01 2.880178268931282703e-01 3.487080727509689337e-01 4.168216324121156169e-01 2.677499709282429863e-01 0.000000000000000000e+00 6.113894034115503473e-01 1.501907189639758722e-01 3.789352729931173003e-01 2.477371120077465627e-01 1.608404252075901764e-01 3.813995218864291159e-01 4.627958859759989663e-01 2.658062673032069445e-01 4.164385717126701247e-01 6.000483741206206201e-01 3.117170230074325366e-01 4.466910961656234136e-01 3.276709602568569912e-01 2.798539237189756057e-01 3.668458245376994276e-01 4.132400018564679200e-01 3.457871490238121903e-01 4.760205180789942037e-01 5.337009794509464111e-01 3.669714945097170555e-01 6.042530648539176097e-01 4.285082333810862343e-01 7.483027415639880164e-01 5.485417963084860959e-01 5.443155108852983926e-01 6.171896725489588453e-01
9.992783923181391970e-01 1.102329773635462251e+00 8.617121648171797155e-01 1.063942674322526649e+00 6.743714425797356915e-01 4.641227047785608240e-01 9.129212127817354361e-01 2.229955890745237423e-01 8.747966275972132166e-01 6.113894034115503473e-01 0.000000000000000000e+00 4.948679123340073982e-01 9.888293711897563343e-01 8.508758534713198873e-01 6.622557091611873670e-01 3.696974997151080689e-01 1.071984441824649803e+00 5.215718357472366451e-01 1.014644323970377515e+00 3.424162017876846154e-01 8.918660072004028772e-01 1.027490073408296345e+00 8.688970798515563976e-01 7.247758394845554841e-01 8.346370004454776170e-01 9.369926239478038044e-01 7.025799036363907790e-01 1.031130926846199003e+00 1.113438231458530048e+00 6.458386172924499569e-01 4.813818232364515670e-01 5.931483239776427219e-01 5.426399517105644499e-01 5.696479355534661559e-01 1.074562544546926235e+00 1.166718573072732523e+00
6.601115538620742074e-01 7.370302245879530867e-01 5.473764925438755480e-01 6.466914845869362605e-01 3.903337975093916223e-01 3.037267973198639615e-01 4.987436417238143571e-01 3.326196194998732869e-01 4.108384588755357170e-01 1.501907189639758722e-01 4.948679123340073982e-01 0.000000000000000000e+00 5.021550208454444997e-01 3.602091924134770418e-01 1.718376326270578403e-01 2.312161058343152331e-01 5.833460182815751738e-01 1.414288888223002583e-01 5.205645119462413151e-01 4.499376866774911776e-01 3.970776560232505692e-01 5.331366667329944242e-01 3.804768722602966391e-01 2.631757302723820580e-01 3.724315992474760972e-01 4.561975415054553284e-01 2.888523624586557537e-01 5.421124025709040950e-01 6.195699942350393341e-01 2.787149091444290350e-01 4.585620643144674435e-01 3.123588150374528860e-01 6.017048722802186278e-01 4.159696302742890706e-01 5.946707624160837424e-01 6.811495100061598640e-01
4.784210507281876357e-01 4.732305657491103212e-01 4.770242039992602101e-01 3.130041553750503303e-01 4.996838127137460672e-01 6.269857416627246938e-01 2.742166430052674908e-01 7.947009383907152058e-01 1.525102744351640449e-01 3.789352729931173003e-01 9.888293711897563343e-01 5.021550208454444997e-01 0.000000000000000000e+00 1.439109350696563538e-01 3.633356273158304117e-01 7.113476011503255814e-01 8.413493687497709816e-02 5.487741439879072480e-01 9.261397493899853339e-02 9.249672514666724688e-01 1.641829635499685858e-01 1.677086476465409481e-01 2.487503412908948219e-01 3.917412977419396647e-01 3.657364107984740764e-01 2.872092194407122601e-01 4.831496565655583608e-01 2.459056826264219564e-01 2.231371386279891456e-01 5.511763742318397385e-01 8.851451028626032835e-01 6.481625331825765501e-01 1.025410101807674668e+00 7.874920231346949073e-01 3.309446625899631900e-01 3.458236053282212619e-01
5.058221694872588881e-01 5.315099378434214872e-01 4.635673721489209087e-01 3.876403762485822746e-01 4.308207563973756038e-01 5.185691500435147816e-01 2.900754688027515349e-01 6.639273935945242400e-01 1.345475338671902332e-01 2.477371120077465627e-01 8.508758534713198873e-01 3.602091924134770418e-01 1.439109350696563538e-01 0.000000000000000000e+00 2.205599666722001806e-01 5.674934067040652286e-01 2.232423206669720828e-01 4.061531950408416858e-01 1.688269029451918424e-01 7.816911363824886605e-01 9.351464408438760201e-02 2.079148965989416342e-01 1.649470230390798764e-01 2.656353172301123555e-01 2.710363883303404386e-01 2.386067246954667598e-01 3.593984853063202922e-01 2.569448991938734772e-01 2.922540392481373650e-01 4.214750605309611764e-01 7.461706591742652828e-01 5.152813608607652585e-01 8.878633120786170174e-01 6.539457576319500642e-01 3.386333918217315220e-01 3.912700232439735859e-01
6.407262041693957411e-01 6.951987454838631786e-01 5.554710403014666564e-01 5.745757396030694020e-01 4.441682863219670319e-01 4.330453314302553092e-01 4.437237293531163251e-01 5.037102121772217833e-01 3.146724811717064307e-01 1.608404252075901764e-01 6.622557091611873670e-01 1.718376326270578403e-01 3.633356273158304117e-01 2.205599666722001806e-01 0.000000000000000000e+00 3.499680327583520323e-01 4.382039319170962788e-01 1.856008824017799652e-01 3.633869874678669065e-01 5.616706533050318528e-01 2.335959999513950447e-01 3.663761749625760733e-01 2.086986168277072673e-01 1.190640011533914966e-01 2.136610537188776693e-01 2.852466698106313481e-01 1.907654929127017285e-01 3.706111285518683962e-01 4.515251289332873896e-01 2.280422332396860319e-01 5.280533480363506227e-01 3.096919050081985980e-01 6.710395639285601233e-01 4.443836663229436268e-01 4.234065431753056274e-01 5.093223983077128647e-01
8.848066259864079131e-01 9.660185219006908186e-01 7.649793486369187434e-01 8.777877888197391787e-01 5.925610430326125888e-01 4.431827491837110333e-01 7.299090314970886340e-01 3.216526409630751648e-01 6.370659537470003686e-01 3.813995218864291159e-01 3.696974997151080689e-01 2.312161058343152331e-01 7.113476011503255814e-01 5.674934067040652286e-01 3.499680327583520323e-01 0.000000000000000000e+00 7.879095393218039645e-01 1.720335038013438012e-01 7.123270579094649335e-01 2.193239847736682402e-01 5.807946092229813173e-01 7.074511555704996457e-01 5.372276072722690365e-01 3.768099532690212805e-01 4.807580447357280851e-01 5.927825627154471588e-01 3.381236248740010497e-01 6.949866610846902049e-01 7.885096857256203018e-01 2.768692192368530924e-01 2.436324177105028410e-01 2.279075498202619288e-01 3.804302317079815698e-01 2.511379512423070892e-01 7.259416935240696755e-01 8.225345706526767664e-01
5.156469820145864746e-01 4.924586448324763666e-01 5.334719534342864389e-01 3.296024364482925129e-01 5.744402226117754084e-01 7.094556010457097051e-01 3.277242188694036162e-01 8.787886222157070826e-01 2.295241624101980182e-01 4.627958859759989663e-01 1.071984441824649803e+00 5.833460182815751738e-01 8.413493687497709816e-02 2.232423206669720828e-01 4.382039319170962788e-01 7.879095393218039645e-01 0.000000000000000000e+00 6.223845738474104161e-01 9.814244229727808744e-02 9.991368440774383020e-01 2.197112899278159670e-01 1.630902957807262021e-01 2.957410105528085476e-01 4.527006830806714621e-01 4.095281329420163985e-01 3.124617944033176720e-01 5.406412368633372045e-01 2.426983552670392563e-01 1.839237991333619593e-01 6.120030350647548412e-01 9.526702884195723531e-01 7.106949163832128047e-01 1.090929746929898858e+00 8.497747868797621562e-01 3.196346541892792770e-01 3.098384762924896729e-01
7.835960821300159695e-01 8.519335964649105142e-01 6.787218266235169883e-01 7.454741731936664895e-01 5.296791852434451497e-01 4.387214441830767364e-01 6.049728720520932690e-01 4.121775513710911887e-01 4.919026189920061021e-01 2.658062673032069445e-01 5.215718357472366451e-01 1.414288888223002583e-01 5.487741439879072480e-01 4.061531950408416858e-01 1.856008824017799652e-01 1.720335038013438012e-01 6.223845738474104161e-01 0.000000000000000000e+00 5.432137381909041274e-01 3.767523954514989115e-01 4.110120283823870957e-01 5.357507071894389572e-01 3.651950125762005728e-01 2.065202949389589870e-01 3.139824154083123431e-01 4.223351398648436672e-01 1.856083764377395029e-01 5.233603988323441980e-01 6.164884781649307977e-01 1.494631528247349073e-01 3.475440850786516434e-01 1.709855362157427783e-01 4.918443162513002620e-01 2.827604776229540873e-01 5.572711935130379990e-01 6.526376590147870971e-01
5.710250819646439657e-01 5.633909401126291350e-01 5.667175797693640993e-01 4.017731552847668697e-01 5.756579917628998899e-01 6.841984248565383675e-01 3.657223399986797019e-01 8.319907169223619281e-01 2.327228134772571233e-01 4.164385717126701247e-01 1.014644323970377515e+00 5.205645119462413151e-01 9.261397493899853339e-02 1.688269029451918424e-01 3.633869874678669065e-01 7.123270579094649335e-01 9.814244229727808744e-02 5.432137381909041274e-01 0.000000000000000000e+00 9.188815431224850450e-01 1.325005102702387916e-01 7.587257451132294050e-02 2.005359029238580892e-01 3.625811026730100251e-01 3.123560480321088129e-01 2.147605464913283080e-01 4.476760882957434573e-01 1.558438873124448898e-01 1.358894516947101450e-01 5.205814297062080209e-01 8.650476265943646270e-01 6.199468229967551869e-01 1.001359249330260548e+00 7.584219444845730074e-01 2.394919697500796918e-01 2.547860837625772201e-01
1.095803713783163325e+00 1.180840228900810862e+00 9.712255136970765479e-01 1.096607227276240826e+00 7.916542664905312776e-01 6.167626378039516855e-01 9.480035080568414152e-01 4.258920072645311361e-01 8.560658977408854842e-01 6.000483741206206201e-01 3.424162017876846154e-01 4.499376866774911776e-01 9.249672514666724688e-01 7.816911363824886605e-01 5.616706533050318528e-01 2.193239847736682402e-01 9.991368440774383020e-01 3.767523954514989115e-01 9.188815431224850450e-01 0.000000000000000000e+00 7.864060516180044758e-01 9.062025524922683317e-01 7.332586947770386443e-01 5.664953520978166512e-01 6.582613803482396664e-01 7.770555526745388519e-01 5.048917971650642711e-01 8.835371794047184313e-01 9.829607097758470413e-01 4.309012615023609660e-01 1.450613565145149886e-01 3.431239440161772403e-01 2.109526938329859824e-01 2.603982035613601198e-01 9.018555926624193253e-01 1.001161273010277242e+00
5.922196883139362322e-01 6.091965558188362495e-01 5.561676790592705588e-01 4.573770783962181619e-01 5.216605328653723950e-01 5.945505887235548181e-01 3.762896850786020542e-01 7.184845448440153604e-01 2.210323777937462930e-01 3.117170230074325366e-01 8.918660072004028772e-01 3.970776560232505692e-01 1.641829635499685858e-01 9.351464408438760201e-02 2.335959999513950447e-01 5.807946092229813173e-01 2.197112899278159670e-01 4.110120283823870957e-01 1.325005102702387916e-01 7.864060516180044758e-01 0.000000000000000000e+00 1.370884645057609541e-01 8.623148866705686311e-02 2.329895991250964804e-01 2.027448370797476918e-01 1.471313853007328309e-01 3.217118766041959788e-01 1.686739786037542155e-01 2.243681216587476435e-01 3.923533794244078443e-01 7.339328843461635499e-01 4.909847188207467350e-01 8.714544861214498228e-01 6.300739634825829327e-01 2.470959675296689195e-01 3.077341617857525802e-01
6.458170137004430877e-01 6.392528473175873582e-01 6.366432972600087892e-01 4.775269457717494226e-01 6.330821665506728424e-01 7.253332023138597817e-01 4.382496362996524675e-01 8.555537174173784010e-01 2.982164712781908977e-01 4.466910961656234136e-01 1.027490073408296345e+00 5.331366667329944242e-01 1.677086476465409481e-01 2.079148965989416342e-01 3.663761749625760733e-01 7.074511555704996457e-01 1.630902957807262021e-01 5.357507071894389572e-01 7.587257451132294050e-02 9.062025524922683317e-01 1.370884645057609541e-01 0.000000000000000000e+00 1.731548479105262939e-01 3.407068799913161028e-01 2.704065603482247448e-01 1.582990141187200217e-01 4.171980608861521334e-01 8.075911011095404657e-02 8.734752245567890816e-02 4.925564659274637158e-01 8.413227798278877234e-01 5.921736737286573682e-01 9.734972269051932470e-01 7.282716178676217345e-01 1.636218363392099862e-01 1.876074299450480876e-01
6.706920329382786150e-01 6.926491953783900923e-01 6.250744377059147538e-01 5.426834889804001971e-01 5.704941973455053272e-01 6.156882801493275270e-01 4.548021387963187556e-01 7.114960955465563508e-01 2.990057198338361699e-01 3.276709602568569912e-01 8.688970798515563976e-01 3.804768722602966391e-01 2.487503412908948219e-01 1.649470230390798764e-01 2.086986168277072673e-01 5.372276072722690365e-01 2.957410105528085476e-01 3.651950125762005728e-01 2.005359029238580892e-01 7.332586947770386443e-01 8.623148866705686311e-02 1.731548479105262939e-01 0.000000000000000000e+00 1.675979048825614881e-01 1.170007543459409272e-01 8.636905795702136401e-02 2.478100429202550470e-01 1.622980824945190192e-01 2.513345648969271262e-01 3.218768556378834300e-01 6.693521935636214115e-01 4.215661135124463277e-01 8.033324122730745032e-01 5.591969339522554483e-01 2.182789096854031441e-01 3.007148730676282300e-01
7.387185580226405257e-01 7.826654487822054529e-01 6.637391129437918424e-01 6.488666092303496669e-01 5.619542859034758475e-01 5.473442433421936704e-01 5.320106924467656873e-01 5.913460016252265472e-01 3.874245404319919817e-01 2.798539237189756057e-01 7.247758394845554841e-01 2.631757302723820580e-01 3.917412977419396647e-01 2.656353172301123555e-01 1.190640011533914966e-01 3.768099532690212805e-01 4.527006830806714621e-01 2.065202949389589870e-01 3.625811026730100251e-01 5.664953520978166512e-01 2.329895991250964804e-01 3.407068799913161028e-01 1.675979048825614881e-01 0.000000000000000000e+00 1.113854143171731093e-01 2.160176843997809737e-01 9.381047153451461951e-02 3.190284672973159874e-01 4.165057170703021505e-01 1.596479679896242732e-01 5.028355470001036887e-01 2.579959075955804426e-01 6.388615890092995686e-01 3.971167876099415683e-01 3.509357605290139848e-01 4.461539758895229912e-01
7.733801354648706106e-01 8.025325868552738440e-01 7.156652238506461261e-01 6.560664732848907610e-01 6.372839719866242314e-01 6.465226075128813754e-01 5.591089654273655452e-01 7.023003768074771447e-01 4.049475906619519616e-01 3.668458245376994276e-01 8.346370004454776170e-01 3.724315992474760972e-01 3.657364107984740764e-01 2.710363883303404386e-01 2.136610537188776693e-01 4.807580447357280851e-01 4.095281329420163985e-01 3.139824154083123431e-01 3.123560480321088129e-01 6.582613803482396664e-01 2.027448370797476918e-01 2.704065603482247448e-01 1.170007543459409272e-01 1.113854143171731093e-01 0.000000000000000000e+00 1.208049822408851920e-01 1.542752195147174543e-01 2.288964365437052839e-01 3.336857973435761737e-01 2.301706335454217767e-01 5.786059020422612553e-01 3.278402720408559734e-01 7.063844196460222769e-01 4.605325028609333349e-01 2.456678780279361318e-01 3.437775345735619159e-01
7.388312560150276376e-01 7.517365180018007464e-01 7.021658647932829123e-01 5.960536390039784527e-01 6.554359651625226713e-01 7.011571414676444070e-01 5.230897658692770236e-01 7.887022747809137035e-01 3.681175484855394031e-01 4.132400018564679200e-01 9.369926239478038044e-01 4.561975415054553284e-01 2.872092194407122601e-01 2.386067246954667598e-01 2.852466698106313481e-01 5.927825627154471588e-01 3.124617944033176720e-01 4.223351398648436672e-01 2.147605464913283080e-01 7.770555526745388519e-01 1.471313853007328309e-01 1.582990141187200217e-01 8.636905795702136401e-02 2.160176843997809737e-01 1.208049822408851920e-01 0.000000000000000000e+00 2.747152657376670803e-01 1.080995382739538546e-01 2.135879974540513260e-01 3.507681352678334585e-01 6.994106977309015871e-01 4.486452292465627489e-01 8.266354297289622011e-01 5.807558338704668088e-01 1.385997553340126698e-01 2.304580208288684595e-01
8.268771158695650270e-01 8.741875403981435033e-01 7.459118730313706314e-01 7.422375131616080202e-01 6.311277339989393997e-01 5.896342579387813254e-01 6.229308017983585799e-01 5.960939565735993151e-01 4.804789690137247216e-01 3.457871490238121903e-01 7.025799036363907790e-01 2.888523624586557537e-01 4.831496565655583608e-01 3.593984853063202922e-01 1.907654929127017285e-01 3.381236248740010497e-01 5.406412368633372045e-01 1.856083764377395029e-01 4.476760882957434573e-01 5.048917971650642711e-01 3.217118766041959788e-01 4.171980608861521334e-01 2.478100429202550470e-01 9.381047153451461951e-02 1.542752195147174543e-01 2.747152657376670803e-01 0.000000000000000000e+00 3.825963335569649848e-01 4.860522208670162714e-01 7.612608070377829828e-02 4.254199103658717340e-01 1.751492125912766651e-01 5.563258019335955984e-01 3.115083055926980427e-01 3.970518063170678236e-01 4.962703189139984761e-01
7.219709250792684108e-01 7.187870169660292019e-01 7.057623965486576889e-01 5.575155823173262304e-01 6.877630076860199448e-01 7.616180984414604449e-01 5.114901756141349010e-01 8.718738504664474975e-01 3.653161664001645104e-01 4.760205180789942037e-01 1.031130926846199003e+00 5.421124025709040950e-01 2.459056826264219564e-01 2.569448991938734772e-01 3.706111285518683962e-01 6.949866610846902049e-01 2.426983552670392563e-01 5.233603988323441980e-01 1.558438873124448898e-01 8.835371794047184313e-01 1.686739786037542155e-01 8.075911011095404657e-02 1.622980824945190192e-01 3.190284672973159874e-01 2.288964365437052839e-01 1.080995382739538546e-01 3.825963335569649848e-01 0.000000000000000000e+00 1.070145638850221737e-01 4.586968527302069387e-01 8.074943299695990229e-01 5.567332178581873015e-01 9.344892777296904818e-01 6.886286187934483882e-01 8.631030162233657710e-02 1.413772471462548808e-01
6.956156080257432928e-01 6.763453651132265154e-01 7.001518673628402967e-01 5.134558323630616927e-01 7.107731797505691951e-01 8.107254642431611646e-01 4.969120297326553581e-01 9.428525171020213369e-01 3.685757534308836680e-01 5.337009794509464111e-01 1.113438231458530048e+00 6.195699942350393341e-01 2.231371386279891456e-01 2.922540392481373650e-01 4.515251289332873896e-01 7.885096857256203018e-01 1.839237991333619593e-01 6.164884781649307977e-01 1.358894516947101450e-01 9.829607097758470413e-01 2.243681216587476435e-01 8.734752245567890816e-02 2.513345648969271262e-01 4.165057170703021505e-01 3.336857973435761737e-01 2.135879974540513260e-01 4.860522208670162714e-01 1.070145638850221737e-01 0.000000000000000000e+00 5.621377637511312253e-01 9.114639075386881117e-01 6.609178923823797458e-01 1.040036932553941140e+00 7.941636973139148958e-01 1.522873215012820192e-01 1.261346074629890457e-01
8.683714358533953792e-01 9.227136428687937597e-01 7.783917086526597195e-01 7.974507257340122113e-01 6.488998001257096915e-01 5.821139636249765825e-01 6.710458332111255420e-01 5.584263604937096392e-01 5.354396784913888485e-01 3.669714945097170555e-01 6.458386172924499569e-01 2.787149091444290350e-01 5.511763742318397385e-01 4.214750605309611764e-01 2.280422332396860319e-01 2.768692192368530924e-01 6.120030350647548412e-01 1.494631528247349073e-01 5.205814297062080209e-01 4.309012615023609660e-01 3.923533794244078443e-01 4.925564659274637158e-01 3.218768556378834300e-01 1.596479679896242732e-01 2.301706335454217767e-01 3.507681352678334585e-01 7.612608070377829828e-02 4.586968527302069387e-01 5.621377637511312253e-01 0.000000000000000000e+00 3.493819838279105805e-01 9.971331022944437961e-02 4.814615384225336414e-01 2.378936735147474391e-01 4.712331480581564702e-01 5.707804092652911665e-01
